reviewer_id,store_name,category,store_address,latitude ,longitude,rating_count,review_time,review,rating,rating_num,true_sentiment,predicted_sentiment,emotion,cleaned_review,normalized_review
28123,McDonald's,Fast food restaurant,"5725 W Irlo Bronson Memorial Hwy, Kissimmee, FL 34746, United States",28.3335081,-81.5137384,"5,567",a year ago,"Slowest, most under staffed McDonald's I have ever been, everyone honking on the drive trun, people screaming they have been waiting forever, very stressful environment.",2 stars,2,Negative,Negative,surprise,slowest most under staffed mcdonalds i have ever been everyone honking on the drive trun people screaming they have been waiting forever very stressful environment,slowest most under staf mcdonald i have ever been everyon honk on the drive trun peopl scream they have been wait forev veri stress environ
1521,McDonald's,Fast food restaurant,"1698 US-209, Brodheadsville, PA 18322, United States",40.9220806,-75.3999187,"1,028",3 years ago,Good ,4 stars,4,Positive,Positive,neutral,good,good
29899,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,"5,468",3 years ago,Nice stop after Disney World. I did like it better before they remodeled...,4 stars,4,Positive,Negative,neutral,nice stop after disney world i did like it better before they remodeled,nice stop after disney world i did like it better befor they remodel
10386,McDonald's,Fast food restaurant,"690 Alameda St, Los Angeles, CA 90021, United States",34.0352699,-118.2382063,"2,614",3 years ago,3 45 in the morning wanted coffee car at window why it take her 20 minutes to give me a cup of coffee under staffing poor girl she was very pleasant but looked a little frustrated,4 stars,4,Positive,Negative,anger,in the morning wanted coffee car at window why it take her minutes to give me a cup of coffee under staffing poor girl she was very pleasant but looked a little frustrated,in the morn want coffe car at window whi it take her minut to give me a cup of coffe under staf poor girl she wa veri pleasant but look a littl frustrat
26281,McDonald's,Fast food restaurant,"1540 2nd St, Santa Monica, CA 90405, United States",34.0122192,-118.4945396,"3,381",2 weeks ago,"I ordered tea with lemon. But they didn't put any lemon in it. When I asked where is my lemon the answer was ""we didn't have any lemon"" why u asking if I want it when you didn't have it.",3 stars,3,Neutral,Negative,neutral,i ordered tea with lemon but they didnt put any lemon in it when i asked where is my lemon the answer was we didnt have any lemon why u asking if i want it when you didnt have it,i order tea with lemon but they didnt put ani lemon in it when i ask where is my lemon the answer wa we didnt have ani lemon whi u ask if i want it when you didnt have it
3736,McDonald's,Fast food restaurant,"429 7th Ave, New York, NY 10001, United States",40.7505058,-73.990583,"2,052",6 years ago,Mcdonal what more to say,4 stars,4,Positive,Negative,neutral,mcdonal what more to say,mcdonal what more to say
1244,McDonald's,Fast food restaurant,"1698 US-209, Brodheadsville, PA 18322, United States",40.9220806,-75.3999187,"1,028",a year ago,Nice,4 stars,4,Positive,Positive,neutral,nice,nice
21985,McDonald's,Fast food restaurant,"By Mandalay Bay, 3999 S Las Vegas Blvd, Las Vegas, NV 89119, United States",36.0902437,-115.1758223,"2,365",3 years ago,Cant get enough,5 stars,5,Positive,Negative,neutral,cant get enough,cant get enough
25232,McDonald's,Fast food restaurant,"7010 Bradlick Shopping Center, Annandale, VA 22003, United States",38.8128231,-77.1850548,595,4 years ago,Good ,4 stars,4,Positive,Positive,neutral,good,good
30836,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,"5,468",4 years ago,I starting not to trust the golden arch period but 90 seconds and fresh cookies issa yes for me #TreatsOnly,5 stars,5,Positive,Positive,fear,i starting not to trust the golden arch period but seconds and fresh cookies issa yes for me,i start not to trust the golden arch period but second and fresh cooki issa ye for me
31484,McDonald's,Fast food restaurant,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",32.7445961,-96.8122859,"2,658",2 years ago,Over run with pan handlers and drug users. I didn't even feel safe in drive thru.,1 star,1,Negative,Negative,joy,over run with pan handlers and drug users i didnt even feel safe in drive thru,over run with pan handler and drug user i didnt even feel safe in drive thru
25685,McDonald's,Fast food restaurant,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",32.7445961,-96.8122859,"2,657",6 years ago,"Very bad customer service, i didn't even get a thank you. They  made me way long time for my order",1 star,1,Negative,Negative,sadness,very bad customer service i didnt even get a thank you they made me way long time for my order,veri bad custom servic i didnt even get a thank you they made me way long time for my order
14988,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,"1,454",4 years ago,Fast service and good hot food at this McDonald'sï¿½ï¿½ï¿½ï¿½,4 stars,4,Positive,Positive,joy,fast service and good hot food at this mcdonalds,fast servic and good hot food at thi mcdonald
12919,McDonald's,Fast food restaurant,"501 W Imperial Hwy, Los Angeles, CA 90044, United States",33.9312613,-118.2829548,"2,722",5 years ago,The drive thrue line is always so long. The night shift is so slow,1 star,1,Negative,Negative,sadness,the drive thrue line is always so long the night shift is so slow,the drive thrue line is alway so long the night shift is so slow
12052,McDonald's,Fast food restaurant,"1044 US-11, Champlain, NY 12919, United States",44.9814099,-73.4598199,"1,306",4 years ago,This restaurant has been totally redone inside. Very nice and clean. Food fresh and hot. Staff friendly,5 stars,5,Positive,Positive,joy,this restaurant has been totally redone inside very nice and clean food fresh and hot staff friendly,thi restaur ha been total redon insid veri nice and clean food fresh and hot staff friendli
8493,McDonald's,Fast food restaurant,"210 5th S, Salt Lake City, UT 84106, United States",40.7590573,-111.8973832,"3,243",3 months ago,"Tonight 02/17/23 I was in this McDonald's, things were calm and fine. Then all of the sudden, some guy started yelling at the staff about customer service. Demanding customer service number to complain. Fine, that's his right. But as the lady at the register tried to help him, he kept yelling at her. They said that he was an officer in the Army. To me, that is disgraceful and highly insulting that anyone would use rank and the military to treat people like that. I don't believe he is any sort of military let alone an officer.  And I did tell him that ""if he is a retired military officer, he is a disgrace of a former officer."" To which he wanted to go out and fight me. Furthering my belief he is no officer. I was an E-4 Specialist and know that he or any other member of any military force is trained to use rank or status as an excuse to belittle anyone. And if you do you disgrace the uniform the military and your country by treating anyone with disrespect.  I'll stand up to anyone who tries's that type of behavior.  The staff at McDonald's was doing a fantastic job, my food is delicious.  Thank you!",5 stars,5,Positive,Negative,disgust,tonight i was in this mcdonalds things were calm and fine then all of the sudden some guy started yelling at the staff about customer service demanding customer service number to complain fine thats his right but as the lady at the register tried to help him he kept yelling at her they said that he was an officer in the army to me that is disgraceful and highly insulting that anyone would use rank and the military to treat people like that i dont believe he is any sort of military let alone an officer and i did tell him that if he is a retired military officer he is a disgrace of a former officer to which he wanted to go out and fight me furthering my belief he is no officer i was an e specialist and know that he or any other member of any military force is trained to use rank or status as an excuse to belittle anyone and if you do you disgrace the uniform the military and your country by treating anyone with disrespect ill stand up to anyone who triess that type of behavior the staff at mcdonalds was doing a fantastic job my food is delicious thank you,tonight i wa in thi mcdonald thing were calm and fine then all of the sudden some guy start yell at the staff about custom servic demand custom servic number to complain fine that hi right but as the ladi at the regist tri to help him he kept yell at her they said that he wa an offic in the armi to me that is disgrac and highli insult that anyon would use rank and the militari to treat peopl like that i dont believ he is ani sort of militari let alon an offic and i did tell him that if he is a retir militari offic he is a disgrac of a former offic to which he want to go out and fight me further my belief he is no offic i wa an e specialist and know that he or ani other member of ani militari forc is train to use rank or statu as an excus to belittl anyon and if you do you disgrac the uniform the militari and your countri by treat anyon with disrespect ill stand up to anyon who triess that type of behavior the staff at mcdonald wa do a fantast job my food is delici thank you
